path,N,alpha,beam_width,objective
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.4,2,878.097
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.5,2,922.095
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.6,2,883.033
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.7,2,820.008
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.8,2,910.313
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.9,2,841.464
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,1,2,806.043
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.1,3,779.728
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.2,3,760.674
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.3,3,811.15
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.4,3,837.055
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.5,3,855.346
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.6,3,841.148
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.7,3,769.091
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.8,3,890.256
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.9,3,823.322
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,1,3,730.207
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.1,4,817.058
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.2,4,752.59
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.3,4,810.104
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.4,4,846.113
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.5,4,744.096
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.6,4,764.442
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.7,4,842.057
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.8,4,804.005
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.9,4,740.428
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,1,4,771.017
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.1,5,808.07
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.2,5,612.166
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.3,5,788.051
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.4,5,825.087
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.5,5,806.182
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.6,5,783.149
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.7,5,769.091
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.8,5,768.004
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.9,5,762.218
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,1,5,762.041
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.1,6,806.078
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.2,6,707.212
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.3,6,861.498
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.4,6,824.1
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.5,6,736.001
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.6,6,694.019
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.7,6,769.091
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.8,6,682.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.9,6,799.029
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,1,6,828.082
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.1,7,809.09
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.2,7,707.212
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.3,7,758.99
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.4,7,818.084
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.5,7,747
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.6,7,697.021
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.7,7,741.008
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.8,7,731.055
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.9,7,726.344
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,1,7,762.041
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.1,8,806.078
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.2,8,733.426
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.3,8,742.746
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.4,8,816.076
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.5,8,761.183
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.6,8,705.052
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.7,8,741.008
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.8,8,682.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.9,8,726.344
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,1,8,771.017
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.1,9,806.078
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.2,9,733.426
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.3,9,758.99
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.4,9,818.084
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.5,9,753.245
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.6,9,756.071
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.7,9,726.001
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.8,9,682.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.9,9,726.344
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,1,9,723.011
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.1,10,764.383
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.2,10,611.158
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.3,10,742.746
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.4,10,818.084
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.5,10,753.245
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.6,10,765.038
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.7,10,726.001
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.8,10,682.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,0.9,10,726.344
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,50,1,10,732.032
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.1,1,890.013
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.2,1,656.66
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.3,1,940.057
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.4,1,973.005
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.5,1,846.004
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.6,1,812.035
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.7,1,723.001
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.8,1,907.034
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.9,1,805.794
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,1,1,783.041
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.1,2,802.219
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.2,2,810.374
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.3,2,752.015
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.4,2,729.415
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.5,2,742.127
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.6,2,807.049
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.7,2,800.027
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.8,2,885.185
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.9,2,807.003
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,1,2,829.076
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.1,3,776.044
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.2,3,760.121
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.3,3,705
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.4,3,714.306
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.5,3,713.027
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.6,3,820.019
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.7,3,710.017
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.8,3,816.001
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.9,3,763.115
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,1,3,820.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.1,4,756.096
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.2,4,762.111
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.3,4,705
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.4,4,729.415
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.5,4,713.027
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.6,4,811.038
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.7,4,710.017
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.8,4,749.111
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.9,4,796.013
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,1,4,750.278
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.1,5,747.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.2,5,710.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.3,5,749.129
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.4,5,795.03
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.5,5,767.042
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.6,5,828.007
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.7,5,748.279
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.8,5,689.007
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.9,5,719.014
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,1,5,726.143
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.1,6,730.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.2,6,699
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.3,6,702.002
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.4,6,729.415
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.5,6,690.078
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.6,6,874.035
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.7,6,747.273
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.8,6,754.132
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.9,6,754.123
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,1,6,791.045
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.1,7,730.05
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.2,7,818.564
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.3,7,702.002
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.4,7,793.001
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.5,7,738.397
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.6,7,709.287
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.7,7,747.273
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.8,7,750.115
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.9,7,753.128
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,1,7,786.033
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.1,8,722.079
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.2,8,710.01
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.3,8,751.085
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.4,8,757.008
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.5,8,729.23
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.6,8,726.165
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.7,8,716.107
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.8,8,750.115
/home/christoforos.eseroglou/Desktop/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,50,0.9,8,753.128
